,floor_num,total_area,kitchen_area,rooms_count,living_area,is_apartments,total_floor,district,hood,metro_name,metro_transport_type,metro_time,price
773,3,49.7,11.0,1.0,25.0,f,8,ЮВАО,р-н Лефортово,Авиамоторная,walk,7,15950000
774,20,217.0,23.0,5.0,124.0,f,38,ЗАО,р-н Раменки,Минская,walk,13,145000000
775,23,97.6,,4.0,47.6,f,27,ЮАО,р-н Даниловский,Серпуховская,walk,18,52810300
776,22,39.6,12.5,1.0,15.0,f,32,ЮВАО,р-н Нижегородский,Нижегородская,walk,8,12300000
777,1,20.0,4.0,,11.0,t,5,СВАО,р-н Останкинский,Марьина Роща,walk,15,5400000
778,3,45.5,19.5,1.0,14.0,f,10,ЗАО,м. Павшино,Павшино,transport,24,23132200
779,6,584.0,34.8,6.0,294.0,,6,ЦАО,р-н Хамовники,Парк Культуры,walk,8,1377358499
780,23,20.0,5.1,,9.8,f,32,СЗАО,р-н Митино,Пятницкое шоссе,transport,5,6873600
781,65,45.5,,1.0,,t,66,ЦАО,р-н Пресненский,Москва-Сити,walk,3,50869000
782,13,110.0,,4.0,,f,20,ЦАО,р-н Пресненский,Улица 1905 года,walk,15,125000000
783,21,40.5,19.7,1.0,14.6,f,23,ЮАО,р-н Чертаново Центральное,Пражская,transport,6,16275573
784,19,115.0,16.3,3.0,72.0,f,22,ЗАО,р-н Крылатское,Крылатское,walk,8,82350000
785,7,109.8,16.1,3.0,,,15,ЗАО,р-н Дорогомилово,Студенческая,walk,10,119371069
786,4,36.1,,1.0,,f,9,ЮВАО,р-н Люблино,Братиславская,walk,12,9120000
787,5,49.8,,1.0,11.3,f,18,ЦАО,р-н Хамовники,Воробьёвы горы,walk,15,49737000
788,13,32.4,10.2,,11.6,f,16,САО,р-н Сокол,Зорге,walk,6,18801719
789,17,153.6,10.0,4.0,77.0,f,43,ЗАО,р-н Фили-Давыдково,Славянский бульвар,walk,9,75000000
790,6,28.1,,,,t,14,ЗелАО,р-н Силино,Зеленоград — Крюково,transport,5,7806659
791,8,47.4,4.7,1.0,28.4,f,23,ЦАО,р-н Басманный,Бауманская,walk,13,20761200
792,7,45.4,6.1,2.0,28.0,f,9,ЮВАО,р-н Рязанский,Рязанский проспект,walk,9,14750000
793,6,22.4,7.0,,7.0,f,9,НАО (Новомосковский),м. Толстопальцево,Толстопальцево,transport,9,6294131
794,24,41.62,,1.0,,f,75,ЮАО,р-н Донской,Площадь Гагарина,walk,9,21941564
795,24,96.0,15.5,4.0,50.4,f,39,СВАО,р-н Ростокино,Ботанический сад,walk,16,60000000
796,9,46.2,7.0,2.0,31.0,f,15,ЗАО,р-н Раменки,Раменки,walk,11,35800000
797,1,45.0,15.0,1.0,20.0,f,9,НАО (Новомосковский),м. Рассказовка,Рассказовка,walk,17,13000000
798,6,347.5,25.0,6.0,,,6,ЦАО,р-н Хамовники,Парк Культуры,walk,5,844779879
799,19,240.0,20.0,6.0,155.0,f,19,ЗАО,р-н Дорогомилово,Студенческая,walk,4,189000000
800,30,35.5,10.3,1.0,13.2,f,37,ЮВАО,р-н Нижегородский,Нижегородская,walk,18,14612749
801,3,65.92,,3.0,33.5,t,21,САО,р-н Хорошевский,Полежаевская,transport,2,26908020
802,3,30.0,5.0,1.0,20.0,f,12,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,9,7400000
803,33,486.4,20.0,5.0,216.0,,33,ЗАО,р-н Тропарево-Никулино,Тропарёво,walk,10,129990000
804,9,47.7,6.4,2.0,30.9,,9,ВАО,р-н Восточное Измайлово,Первомайская,walk,5,14500000
805,17,88.3,8.8,3.0,45.0,f,41,САО,р-н Хорошевский,Аэропорт,walk,13,58500000
806,7,140.7,,4.0,,f,19,СЗАО,р-н Хорошево-Мневники,Шелепиха,walk,12,75000000
807,3,65.0,15.0,2.0,44.0,,9,ЦАО,р-н Пресненский,Пушкинская,walk,8,91823899
808,2,94.0,8.0,3.0,57.0,,7,ЦАО,р-н Пресненский,Арбатская,walk,6,153000000
809,6,40.1,10.0,1.0,22.5,,24,ЮАО,р-н Нагорный,Варшавская,walk,10,11900000
810,3,90.0,7.0,3.0,53.0,f,6,ЦАО,р-н Красносельский,Комсомольская,walk,3,27400000
811,3,45.5,19.5,1.0,14.0,f,10,ЗАО,м. Павшино,Павшино,transport,24,23132200
812,6,43.8,14.7,1.0,14.0,f,16,ЗАО,р-н Филевский парк,Народное Ополчение,transport,3,23573817
813,23,39.9,,1.0,,f,25,ВАО,р-н Соколиная гора,Соколиная гора,walk,14,14124600
814,2,190.0,25.0,5.0,120.0,f,6,ЦАО,р-н Якиманка,Третьяковская,walk,5,108900000
815,4,51.4,8.0,1.0,25.3,f,5,ЮВАО,р-н Рязанский,Плющево,walk,10,11800000
816,6,281.51,100.0,4.0,77.1,f,7,ЦАО,р-н Якиманка,Полянка,walk,2,347734754
817,13,19.25,,,9.8,t,21,ЮВАО,р-н Нижегородский,Калитники,walk,10,6990000
818,6,158.0,17.0,5.0,103.0,f,6,ЦАО,р-н Басманный,Китай-город,walk,3,95000000
819,5,220.4,,5.0,,,26,ЗАО,р-н Можайский,Кунцевская,walk,5,84878770
820,7,309.6,15.0,6.0,,f,7,ЦАО,р-н Тверской,Театральная,walk,5,382500000
821,4,60.1,13.1,2.0,29.0,f,10,СЗАО,р-н Покровское-Стрешнево,Спартак,walk,13,29485060
822,21,188.7,,6.0,133.0,f,22,ВАО,р-н Ивановское,Новогиреево,transport,5,36000000
823,9,40.38,,1.0,12.8,f,43,САО,р-н Савеловский,Дмитровская,walk,4,21612856
824,8,88.5,,3.0,,t,20,ЦАО,р-н Пресненский,Краснопресненская,walk,4,72929576
825,2,80.1,14.9,3.0,41.1,f,16,САО,р-н Сокол,Зорге,walk,6,31891753
826,11,39.15,4.3,1.0,25.4,f,17,НАО (Новомосковский),м. Филатов Луг,Филатов Луг,transport,14,7410073
827,8,44.6,21.4,1.0,13.8,f,14,ЗАО,р-н Раменки,Ломоносовский проспект,transport,2,25870000
828,4,310.0,20.0,5.0,212.0,,6,ЗАО,р-н Раменки,Минская,walk,9,180000000
829,5,140.6,15.6,5.0,81.6,f,5,ЦАО,р-н Тверской,Трубная,walk,5,82000000
830,16,36.5,19.8,1.0,10.2,,46,ЮАО,р-н Даниловский,Павелецкая,walk,17,20500000
831,14,144.0,65.0,1.0,56.0,f,21,ЦАО,р-н Пресненский,Улица 1905 года,walk,15,150000000
832,4,30.66,4.0,,12.3,t,9,ВАО,р-н Косино-Ухтомский,Реутов,transport,3,9198000
833,7,226.2,24.0,5.0,161.0,,10,ЗАО,р-н Крылатское,Молодёжная,walk,14,92000000
834,26,35.0,,1.0,10.7,f,48,СЗАО,р-н Покровское-Стрешнево,Тушинская,walk,4,15435805
835,5,435.0,,6.0,300.0,f,5,ЦАО,р-н Хамовники,Фрунзенская,walk,6,580000000
836,3,39.8,,1.0,,f,26,ВАО,р-н Соколиная гора,Соколиная гора,walk,14,13611600
837,8,65.8,11.8,2.0,33.6,f,16,НАО (Новомосковский),м. Коммунарка,Коммунарка,transport,9,18900000
838,10,38.7,,2.0,22.6,f,27,ЮАО,р-н Даниловский,Серпуховская,walk,20,18707580
839,4,24.1,7.4,,9.1,f,16,НАО (Новомосковский),м. Улица Скобелевская,Улица Скобелевская,transport,9,8163501
840,6,53.5,9.0,2.0,33.0,f,12,ЮВАО,р-н Выхино-Жулебино,Лермонтовский проспект,walk,14,13290000
841,4,136.0,10.0,5.0,,f,9,ЗАО,р-н Дорогомилово,Кутузовская,walk,4,69000000
842,16,20.6,5.0,,8.3,f,16,НАО (Новомосковский),м. Саларьево,Саларьево,transport,10,7843201
843,7,33.0,3.6,,22.0,t,9,ЮВАО,р-н Южнопортовый,Волгоградский проспект,walk,9,8800000
844,4,217.1,,5.0,,t,4,ЦАО,р-н Мещанский,Цветной бульвар,walk,9,184535000
845,3,303.8,,6.0,,f,12,ЗАО,р-н Раменки,Ломоносовский проспект,transport,4,380000000
846,14,38.0,10.9,1.0,14.7,f,18,НАО (Новомосковский),м. Улица Скобелевская,Улица Скобелевская,transport,9,10996444
847,11,25.82,3.6,,11.3,f,14,НАО (Новомосковский),м. Щербинка,Щербинка,transport,9,7326435
848,7,90.6,25.0,3.0,32.0,t,79,ЦАО,р-н Пресненский,Москва-Сити,walk,3,85000000
849,5,68.2,13.4,4.0,35.6,f,15,САО,р-н Молжаниновский,Подрезково,transport,5,15382340
850,28,130.0,35.0,4.0,80.0,f,33,ЮАО,р-н Нагатино-Садовники,Нагатинская,walk,13,48500000
851,13,28.0,3.9,,19.1,t,28,СЗАО,р-н Хорошево-Мневники,Полежаевская,walk,20,12664400
852,6,504.0,,6.0,,,7,ЦАО,р-н Замоскворечье,Новокузнецкая,walk,11,330000000
853,20,122.2,19.7,4.0,67.9,f,21,СЗАО,р-н Щукино,Щукинская,walk,11,70057260
854,4,45.0,5.6,2.0,33.0,,8,ВАО,р-н Богородское,Бульвар Рокоссовского,walk,18,12180000
855,4,250.0,,6.0,,f,9,ЦАО,р-н Замоскворечье,Новокузнецкая,walk,5,325000000
856,5,24.1,6.3,,10.3,f,18,НАО (Новомосковский),м. Улица Горчакова,Улица Горчакова,transport,7,7219324
857,4,61.8,,3.0,46.4,f,26,СВАО,р-н Останкинский,ВДНХ,walk,18,27748200
858,9,39.7,6.0,1.0,28.4,f,28,ЮАО,р-н Даниловский,ЗИЛ,walk,14,17438423
859,9,35.6,11.7,1.0,14.7,f,21,ЦАО,р-н Басманный,Электрозаводская,walk,16,22141202
860,21,116.8,28.7,5.0,58.1,f,21,ЦАО,р-н Басманный,Электрозаводская,walk,16,93774964
861,1,840.0,44.0,6.0,250.0,t,3,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,transport,5,499000000
862,2,85.8,20.0,4.0,32.5,f,15,НАО (Новомосковский),м. Ольховая,Ольховая,transport,17,15558953
863,3,67.0,20.0,3.0,40.0,f,19,САО,р-н Беговой,Динамо,walk,7,44000000
864,5,43.0,,2.0,,t,6,САО,р-н Беговой,Белорусская,walk,6,27999000
865,11,55.8,,2.0,,f,29,ЮВАО,р-н Южнопортовый,Дубровка,walk,17,20119633
866,18,345.0,,6.0,,f,19,ЗАО,р-н Раменки,Раменки,walk,2,99000000
867,8,43.2,7.2,2.0,25.0,,9,ТАО (Троицкий),м. Апрелевка,Апрелевка,transport,27,6600000
868,24,124.75,,4.0,87.9,f,24,ЗАО,р-н Фили-Давыдково,Кунцевская,walk,10,53892000
869,28,152.6,,4.0,,f,32,ЮАО,р-н Даниловский,Павелецкая,walk,9,113319844
870,11,79.2,10.0,3.0,,,17,СВАО,р-н Северное Медведково,Медведково,walk,15,19900000
871,6,104.4,,4.0,,f,26,ЮАО,р-н Даниловский,Павелецкая,walk,10,68515736
872,1,35.0,,1.0,,f,3,ТАО (Троицкий),м. Апрелевка,Апрелевка,transport,22,5950000
873,15,37.5,,1.0,,f,30,ЮВАО,р-н Южнопортовый,Угрешская,walk,6,14500000
874,3,200.1,15.0,5.0,120.0,,5,ЦАО,р-н Басманный,Красные ворота,walk,5,155000000
875,12,32.67,10.6,1.0,10.3,f,14,НАО (Новомосковский),м. Щербинка,Щербинка,transport,9,7799883
876,26,71.0,6.0,3.0,,,35,СВАО,р-н Останкинский,Алексеевская,walk,19,29950000
877,8,38.0,12.3,1.0,11.7,f,14,НАО (Новомосковский),м. Потапово,Потапово,walk,14,11350000
878,15,196.1,,5.0,,f,41,САО,р-н Хорошевский,Петровский Парк,walk,13,134998772
879,7,43.8,11.2,1.0,22.1,f,12,НАО (Новомосковский),м. Аэропорт Внуково,Аэропорт Внуково,transport,17,10218540
880,32,40.6,8.9,1.0,13.6,f,32,САО,р-н Западное Дегунино,Селигерская,walk,8,17091138
881,11,165.1,17.4,5.0,95.6,f,12,ЗелАО,р-н Савёлки,Зеленоград — Крюково,transport,9,84999000
882,15,37.5,,1.0,,f,30,ЮВАО,р-н Южнопортовый,Угрешская,walk,6,14500000
883,2,64.7,,3.0,38.2,f,32,ЮАО,р-н Даниловский,Серпуховская,walk,20,29949630
884,3,56.0,10.8,2.0,30.7,,16,ЮЗАО,р-н Северное Бутово,Бульвар Дмитрия Донского,walk,9,15000000
885,20,127.3,15.0,4.0,,,25,ЦАО,р-н Якиманка,Октябрьская,walk,11,61104000
886,11,303.0,20.0,6.0,278.0,,12,ЦАО,р-н Хамовники,Спортивная,walk,9,917700000
887,3,281.4,26.0,6.0,190.0,f,6,ЦАО,р-н Хамовники,Парк Культуры,walk,7,380000000
888,2,63.0,12.0,3.0,28.0,f,32,ЮАО,р-н Царицыно,Каширская,transport,4,16543800
889,23,54.0,13.1,1.0,28.6,f,23,СЗАО,р-н Хорошево-Мневники,Терехово ,walk,18,29000000
890,7,67.8,8.6,3.0,43.4,f,16,ВАО,р-н Соколиная гора,Соколиная гора,walk,2,18800000
891,9,133.5,6.4,4.0,,f,41,САО,р-н Хорошевский,Аэропорт,walk,12,98783807
892,25,93.6,18.0,2.0,70.0,f,49,ЗАО,р-н Проспект Вернадского,Проспект Вернадского,walk,17,50000000
893,4,11.8,,,,f,9,ЗелАО,р-н Старое Крюково,Зеленоград — Крюково,walk,13,4200000
894,12,26.0,,,13.0,f,16,НАО (Новомосковский),м. Тёплый Стан,Тёплый Стан,transport,8,8744632
895,2,25.1,,,,f,24,САО,р-н Западное Дегунино,Грачёвская,walk,17,7646727
896,10,26.9,,,15.8,f,18,НАО (Новомосковский),м. Тёплый Стан,Тёплый Стан,transport,8,8895615
897,2,121.0,9.0,3.0,62.0,,13,ЦАО,р-н Пресненский,Белорусская,walk,9,45990000
898,13,595.0,50.0,6.0,410.0,t,13,ЗАО,р-н Раменки,Ломоносовский проспект,transport,5,741000000
899,4,166.0,20.0,4.0,139.0,f,5,ЦАО,р-н Замоскворечье,Новокузнецкая,walk,3,125000000
900,2,43.3,4.1,2.0,25.9,f,17,ЗАО,р-н Раменки,Раменки,walk,3,26876310
901,2,38.0,7.0,2.0,23.0,,10,ЦАО,р-н Пресненский,Улица 1905 года,walk,13,21660000
902,16,37.8,8.0,1.0,20.0,f,17,НАО (Новомосковский),м. Рассказовка,Рассказовка,transport,9,8700000
903,36,433.3,30.0,5.0,250.0,,37,ЗАО,р-н Тропарево-Никулино,Тропарёво,walk,14,82900000
904,16,40.1,,1.0,15.2,f,27,СЗАО,р-н Покровское-Стрешнево,Трикотажная,walk,8,14938794
905,4,79.2,13.3,3.0,44.8,,17,ЮВАО,р-н Некрасовка,Некрасовка,walk,13,13999999
906,18,142.6,19.7,4.0,86.0,f,25,ЗАО,р-н Раменки,Аминьевская,walk,17,58500000
907,65,126.9,19.0,4.0,102.9,f,67,ЦАО,р-н Пресненский,Москва-Сити,walk,7,135726846
908,2,45.8,,2.0,,f,22,СВАО,р-н Марьина роща,Савёловская,walk,13,32729550
909,25,59.4,,2.0,,f,32,ЮАО,р-н Даниловский,Павелецкая,walk,9,45501172
910,2,451.0,15.0,6.0,,,6,СЗАО,р-н Покровское-Стрешнево,Стрешнево,transport,6,180000000
911,2,40.1,13.0,1.0,,f,32,ЮВАО,р-н Рязанский,Стахановская,walk,4,12716913
912,5,148.7,34.2,4.0,,f,8,ЦАО,р-н Мещанский,Тургеневская,walk,9,204169561
913,3,237.0,35.0,6.0,153.6,f,12,ЗАО,р-н Раменки,Ломоносовский проспект,transport,4,296000000
914,4,125.0,12.0,5.0,75.0,f,10,СЗАО,р-н Щукино,Октябрьское поле,walk,4,45000000
915,1,31.0,11.5,,9.1,f,14,НАО (Новомосковский),м. Щербинка,Щербинка,transport,7,10059279
916,7,379.4,25.0,6.0,316.0,,9,ЦАО,р-н Хамовники,Боровицкая,walk,5,465000000
917,1,211.0,,5.0,,f,11,ЗАО,р-н Раменки,Ломоносовский проспект,transport,3,189864000
918,5,230.0,20.0,5.0,150.0,,21,ЦАО,р-н Пресненский,Баррикадная,walk,15,129000000
919,21,77.7,,2.0,,f,37,САО,р-н Беговой,Белорусская,walk,8,53738243
920,9,66.8,17.5,4.0,31.5,f,17,НАО (Новомосковский),м. Прокшино,Прокшино,walk,20,15803611
921,3,35.9,,1.0,,f,5,ЦАО,р-н Таганский,Пролетарская,walk,8,15500000
922,2,151.8,10.0,5.0,130.0,t,4,ЦАО,р-н Мещанский,Цветной бульвар,walk,9,121440000
923,7,40.1,10.0,1.0,20.0,f,14,ЮАО,р-н Даниловский,ЗИЛ,walk,17,20000000
924,3,160.2,22.0,5.0,122.0,t,5,ЦАО,р-н Замоскворечье,Новокузнецкая,walk,8,174600000
925,10,110.1,6.1,4.0,71.4,f,56,ЗАО,р-н Раменки,Минская,walk,19,40548808
926,2,89.0,,3.0,,f,8,ЦАО,р-н Якиманка,Полянка,walk,6,188240000
927,11,39.0,,1.0,13.5,f,32,ЮАО,р-н Даниловский,Павелецкая,walk,17,24599598
928,44,51.4,,1.0,,t,66,ЦАО,р-н Пресненский,Москва-Сити,walk,3,49344000
929,6,151.9,11.7,5.0,106.4,f,9,СЗАО,р-н Хорошево-Мневники,Хорошёво,walk,19,209622000
